event,model,reference,active_cells,n_cell_times,mae_mm,rmse_mm,bias_mm,csi_0p03,csi_0p15,peak_map_mae_mm,global_peak_bias_mm,global_peak_abs_error_mm,top0p1_peak_map_mae_mm,target_peak_p99p9_mm,final_volume_bias_m3,final_volume_abs_error_m3,residual_mae_mm,seed,mean_abs_volume_error_m3,max_abs_volume_error_m3,mean_abs_area_error_0p03_m2,mean_abs_area_error_0p15_m2,global_peak_time_error_min,control,replicate,aligned_hybrid_all_mae_mm,delta_mae_vs_aligned_mm,feature_seconds,assembly_seconds,model_seconds,postprocess_seconds,total_correction_seconds,raw_below_clip_count,raw_above_clip_count,depth_clamped_count,active_value_count,depth_clamped_pct
event69,shift_160m_south,coupled_label,105527,7597944,2.093855381011963,10.126764297485352,0.1851407289505005,0.9402094170395434,0.9302405181013459,3.143763542175293,-8.658170700073242,8.658170700073242,50.99721145629883,1106.3729524612427,23320.095039392356,23320.095039392356,2.093855142593384,1907,14364.358071504774,35132.51316121756,292150.0,59338.88888888889,0.0,shift_160m_south,0,1.936173915863037,0.15768146514892578,2.313222598633729,1.5098691994789988,17.886686999700032,0.21388250007294118,21.92592299997341,0,0,151930,7597944,1.9996198971721824
event69,shift_160m_west,coupled_label,105527,7597944,2.0687015056610107,9.741497993469238,0.12929990887641907,0.9395492443049309,0.9300106116214152,3.1230363845825195,-6.695747375488281,6.695747375488281,52.918365478515625,1106.3729524612427,17160.849540275987,17160.849540275987,2.0687015056610107,1907,12666.95770624809,29382.824346538633,282111.1111111111,62427.77777777778,0.0,shift_160m_west,0,1.936173915863037,0.13252758979797363,2.3285319008864462,1.5136674996465445,17.667355800396763,0.21824140031822026,21.730049700010568,0,0,154154,7597944,2.0288909736634015
event69,shift_160m_east,coupled_label,105527,7597944,2.0864145755767822,9.82310676574707,0.10039114207029343,0.9389320703758567,0.9309489255065984,3.1612374782562256,-2.942800521850586,2.942800521850586,52.89871597290039,1106.3729524612427,15677.715991531266,15677.715991531266,2.0864145755767822,1907,12043.689719977316,28527.32429237268,279372.22222222225,61716.666666666664,0.0,shift_160m_east,0,1.936173915863037,0.15024065971374512,2.2939103001262993,1.511022200109437,17.594033000757918,0.21069290081504732,21.61188010009937,0,0,152265,7597944,2.0040289846832247
event69,block_shuffle,coupled_label,105527,7597944,2.1922800540924072,10.293269157409668,0.2942033112049103,0.9375468256934126,0.9292060878445557,3.3725645542144775,-2.942800521850586,2.942800521850586,52.69837188720703,1106.3729524612427,31596.12544836686,31596.12544836686,2.1922800540924072,1907,17748.943506933472,43696.93820574647,332255.55555555556,57822.22222222222,0.0,block_shuffle,1,1.936173915863037,0.2561061382293701,2.3245569991413504,1.5284314987948164,17.695915399468504,0.21720339951571077,21.768319500028156,0,0,146700,7597944,1.9307854861788927
event69,block_shuffle,coupled_label,105527,7597944,2.1604833602905273,10.041150093078613,0.2962546646595001,0.937605052286994,0.9314106298229712,3.338210105895996,-3.9882659912109375,3.9882659912109375,51.21302032470703,1106.3729524612427,32501.215818919707,32501.215818919707,2.1604833602905273,1907,17872.976519416505,44482.607550417306,337605.55555555556,51955.555555555555,0.0,block_shuffle,2,1.936173915863037,0.22430944442749023,2.351006201119162,1.5607773006195202,17.989572099992074,0.21625489986035973,22.119868799927644,0,0,146577,7597944,1.929166627182301
event69,block_shuffle,coupled_label,105527,7597944,2.1764307022094727,10.16020679473877,0.282132625579834,0.9371409533213666,0.9307104302377405,3.3403162956237793,-2.942800521850586,2.942800521850586,53.14332962036133,1106.3729524612427,30190.663872568402,30190.663872568402,2.1764307022094727,1907,17510.016188914837,42351.02427126374,332988.8888888889,56305.555555555555,0.0,block_shuffle,3,1.936173915863037,0.24025678634643555,2.2993457990232855,1.5075134000508115,17.64093839994166,0.2115876986645162,21.661619400023483,0,0,146746,7597944,1.9313909131207074
event69,block_shuffle,coupled_label,105527,7597944,2.1705565452575684,10.260814666748047,0.26121002435684204,0.9379223352911235,0.9313552035078716,3.347996711730957,-2.942800521850586,2.942800521850586,53.00205993652344,1106.3729524612427,27828.080809663283,27828.080809663283,2.1705565452575684,1907,16588.231182552947,40285.36360794073,332688.8888888889,54811.11111111111,0.0,block_shuffle,4,1.936173915863037,0.23438262939453125,2.3165705982828513,1.509265301283449,17.627032300108112,0.21304819884244353,21.668118700035848,0,0,147082,7597944,1.9358131620870067
event69,block_shuffle,coupled_label,105527,7597944,2.1751370429992676,10.482939720153809,0.3050116300582886,0.9372430994808127,0.931757147648665,3.3476858139038086,-2.942800521850586,2.942800521850586,52.36406707763672,1106.3729524612427,31844.60071559949,31844.60071559949,2.1751370429992676,1907,18145.910231423324,43756.22717675287,335305.55555555556,54677.77777777778,0.0,block_shuffle,5,1.936173915863037,0.23896312713623047,2.3084184003528208,1.5399046998936683,17.737999099539593,0.21315130114089698,21.80168379994575,0,0,147470,7597944,1.9409198067266618
event69,block_shuffle,coupled_label,105527,7597944,2.1955504417419434,10.291752815246582,0.2503824532032013,0.937572870314099,0.9307263273704128,3.3480050563812256,-7.534503936767578,7.534503936767578,51.37945556640625,1106.3729524612427,27590.711440707324,27590.711440707324,2.1955504417419434,1907,16518.275624637405,39730.060721717775,321377.77777777775,54144.444444444445,0.0,block_shuffle,6,1.936173915863037,0.25937652587890625,2.3210978005081415,1.4960325004067272,17.897264999570325,0.2194910990074277,21.93621539999731,0,0,147627,7597944,1.9429861552019863
event69,block_shuffle,coupled_label,105527,7597944,2.1632773876190186,10.166648864746094,0.23767127096652985,0.9376025241165713,0.9319028548002721,3.292881727218628,-2.942800521850586,2.942800521850586,52.101173400878906,1106.3729524612427,25134.199105972657,25134.199105972657,2.1632773876190186,1907,15997.715902825983,37620.25888101943,325222.22222222225,56655.555555555555,0.0,block_shuffle,7,1.936173915863037,0.22710347175598145,2.285234099137597,1.4944805002305657,17.65415760036558,0.21182510035578161,21.647901099990122,0,0,147912,7597944,1.9467371699501865
event69,block_shuffle,coupled_label,105527,7597944,2.1696279048919678,10.206037521362305,0.27427148818969727,0.9374813609213832,0.9307659430885165,3.3560245037078857,-2.942800521850586,2.942800521850586,52.672889709472656,1106.3729524612427,29258.18360903929,29258.18360903929,2.1696279048919678,1907,17247.92176815367,41677.227739527356,332022.22222222225,53633.333333333336,0.0,block_shuffle,8,1.936173915863037,0.23345398902893066,2.3248785991454497,1.499644401599653,17.84639369987417,0.21688929933588952,21.890096200047992,0,0,148295,7597944,1.9517780073135576
event69,block_shuffle,coupled_label,105527,7597944,2.1638197898864746,10.192950248718262,0.2683444023132324,0.9377731498249426,0.9308815060110863,3.339982032775879,-2.942800521850586,2.942800521850586,53.09353256225586,1106.3729524612427,29206.201415046817,29206.201415046817,2.1638197898864746,1907,17023.494047948476,41415.87705213949,336138.8888888889,53400.0,0.0,block_shuffle,9,1.936173915863037,0.2276458740234375,2.327077300637029,1.5055877001723275,17.80672330071684,0.21255840023513883,21.854239200009033,0,0,147649,7597944,1.9432757072176368
event69,block_shuffle,coupled_label,105527,7597944,2.1761021614074707,10.380199432373047,0.24016597867012024,0.9376209919437329,0.9297170628926712,3.348463535308838,-2.942800521850586,2.942800521850586,54.1000862121582,1106.3729524612427,27342.148685967317,27342.148685967317,2.1761021614074707,1907,16143.850095307047,39736.358308053575,329922.22222222225,59511.11111111111,0.0,block_shuffle,10,1.936173915863037,0.2399282455444336,2.286868700175546,1.4869782004971057,17.433256398886442,0.212469800026156,21.421780800097622,0,0,149383,7597944,1.966097670633003
event69,group_permutation,coupled_label,105527,7597944,2.1140170097351074,9.846887588500977,0.053916774690151215,0.9393336823176436,0.9290404188443899,3.168428659439087,-3.9882659912109375,3.9882659912109375,55.10226058959961,1106.3729524612427,13201.532352534588,13201.532352534588,2.1140170097351074,1907,10633.521808837308,25393.83164884709,288788.8888888889,68494.44444444444,0.0,group_permutation,1,1.936173915863037,0.1778430938720703,2.347643999499269,1.5141884009353817,18.0084454001626,0.21993359958287328,22.092498100013472,0,0,160480,7597944,2.1121503396181915
event69,group_permutation,coupled_label,105527,7597944,2.1269900798797607,10.010772705078125,0.02761187218129635,0.9393240711340781,0.9282648170078385,3.189678907394409,-3.9882659912109375,3.9882659912109375,56.865211486816406,1106.3729524612427,11384.31504033925,11384.31504033925,2.1269900798797607,1907,10009.949219575692,25050.133260958828,286872.22222222225,72266.66666666667,0.0,group_permutation,2,1.936173915863037,0.19081616401672363,2.297534499084577,1.493550100014545,17.66312909987755,0.21275170031003654,21.66914730006829,0,0,160687,7597944,2.114874760856358
event69,group_permutation,coupled_label,105527,7597944,2.1367950439453125,9.915726661682129,0.04121541604399681,0.9389786354948247,0.9285883438170267,3.2185940742492676,-7.534503936767578,7.534503936767578,53.10763931274414,1106.3729524612427,12288.137438498903,12288.137438498903,2.1367950439453125,1907,10454.315939462285,25462.699745687656,287288.8888888889,70861.11111111111,0.0,group_permutation,3,1.936173915863037,0.2006211280822754,2.3056495995260775,1.4876062995754182,17.597120201331563,0.21627179882489145,21.608857900020666,0,0,160981,7597944,2.11874422870187
event69,group_permutation,coupled_label,105527,7597944,2.121403694152832,9.893426895141602,0.05546970292925835,0.9391421627880345,0.9298027945336503,3.188506841659546,-7.688283920288086,7.688283920288086,54.628116607666016,1106.3729524612427,12835.221487833653,12835.221487833653,2.121403694152832,1907,10816.650641326392,25307.542410938768,287194.44444444444,68944.44444444444,0.0,group_permutation,4,1.936173915863037,0.18522977828979492,2.3028936000773683,1.496102401521057,17.616520999465138,0.21575510106049478,21.6335059000412,0,0,160925,7597944,2.118007187207487
event69,group_permutation,coupled_label,105527,7597944,2.1231884956359863,9.860206604003906,0.0551411472260952,0.9390674858370799,0.9290041317840647,3.179016351699829,-3.498077392578125,3.498077392578125,54.390106201171875,1106.3729524612427,13023.88326659007,13023.88326659007,2.1231887340545654,1907,10733.742071943103,24914.23104914138,287822.22222222225,69761.11111111111,0.0,group_permutation,5,1.936173915863037,0.18701457977294922,2.3522532004863024,1.5316559992497787,17.98935450031422,0.21991999936290085,22.09544189996086,0,0,159931,7597944,2.1049247006821847
event70,zero_static_network_fields,coupled_label,105527,7597944,2.2497220039367676,10.70556926727295,0.46809637546539307,0.939082866844193,0.9371527274983968,3.8317997455596924,-5.119562149047852,5.119562149047852,77.43757629394531,1134.0513229370117,42680.266829111846,42680.266829111846,2.2497220039367676,1907,20307.674192779905,50448.537953381194,392277.77777777775,35705.555555555555,0.0,zero_static_network_fields,0,2.0126914978027344,0.2370305061340332,2.258718900149688,1.50238640117459,18.573074402287602,0.20168879930861294,22.53833520016633,0,0,69307,7597944,0.9121809794860294
event70,shift_20m_north,coupled_label,105527,7597944,2.0626492500305176,9.757884979248047,0.007968146353960037,0.945381393493747,0.9367669143259506,3.4107961654663086,-5.119562149047852,5.119562149047852,74.3611831665039,1134.0513229370117,9945.517114705639,9945.517114705639,2.0626492500305176,1907,5797.931210682444,18204.607437222963,254594.44444444444,53038.88888888889,0.0,shift_20m_north,0,2.0126914978027344,0.0499577522277832,2.3443754978943616,1.5619011002127081,19.551327500026673,0.21622779895551503,23.676517999963835,0,0,86486,7597944,1.138281619343338
event70,shift_20m_south,coupled_label,105527,7597944,2.0505154132843018,9.44561767578125,0.010958291590213776,0.9454547928897451,0.9368958856881763,3.378714084625244,-5.119562149047852,5.119562149047852,75.73014831542969,1134.0513229370117,10198.176727352664,10198.176727352664,2.0505154132843018,1907,5881.502435147279,18503.998877078993,257561.11111111112,51977.77777777778,0.0,shift_20m_south,0,2.0126914978027344,0.03782391548156738,2.286135200643912,1.5084226010367274,19.117194002494216,0.20881549827754498,23.12315159989521,0,0,86420,7597944,1.1374129632963865
event70,shift_20m_west,coupled_label,105527,7597944,2.0603251457214355,9.999519348144531,0.017709072679281235,0.9457756337215325,0.9363402056502949,3.4028873443603516,-5.119562149047852,5.119562149047852,74.64361572265625,1134.0513229370117,10476.313544977922,10476.313544977922,2.0603251457214355,1907,5832.160518787454,18758.92023637984,253844.44444444444,53444.444444444445,0.0,shift_20m_west,0,2.0126914978027344,0.04763364791870117,2.2823077014181763,1.5120849006343633,19.091388799948618,0.20802770042791963,23.096164399990812,0,0,86231,7597944,1.134925448252843
event70,shift_20m_east,coupled_label,105527,7597944,2.067901372909546,10.02344799041748,0.008147859945893288,0.9452570097190314,0.9363264458519365,3.4061174392700195,-5.119562149047852,5.119562149047852,75.13372802734375,1134.0513229370117,9831.957696355646,9831.957696355646,2.067901372909546,1907,5780.386124933486,18131.508029267658,256800.0,53433.333333333336,0.0,shift_20m_east,0,2.0126914978027344,0.05520987510681152,2.282418697141111,1.5133395022712648,18.69612609827891,0.20420819986611605,22.698584400117397,0,0,85451,7597944,1.1246595131525055
event70,shift_40m_north,coupled_label,105527,7597944,2.0866236686706543,10.0772066116333,0.019203966483473778,0.9449328877516081,0.936174101218451,3.4495527744293213,-5.119562149047852,5.119562149047852,74.2201919555664,1134.0513229370117,10842.146685811225,10842.146685811225,2.0866236686706543,1907,5881.799190842994,19122.05438402109,262361.1111111111,54127.77777777778,0.0,shift_40m_north,0,2.0126914978027344,0.07393217086791992,2.1659395990427583,1.4474474997259676,18.144328001653776,0.19838030147366226,21.958431700011715,0,0,85818,7597944,1.129489767231767
event70,shift_40m_south,coupled_label,105527,7597944,2.0731351375579834,9.633119583129883,0.03611364588141441,0.9444156510341103,0.9364224272203554,3.406690835952759,-5.119562149047852,5.119562149047852,75.05797576904297,1134.0513229370117,11807.13147490914,11807.13147490914,2.0731351375579834,1907,6059.972149053029,20141.652562328614,269944.44444444444,52622.22222222222,0.0,shift_40m_south,0,2.0126914978027344,0.06044363975524902,2.2000714992173016,1.4533622001763433,18.34996300097555,0.1980470020789653,22.20385370007716,0,0,85836,7597944,1.12972667342639
event70,shift_40m_west,coupled_label,105527,7597944,2.0711214542388916,10.036443710327148,0.03615747392177582,0.9449082187990038,0.9359998339060116,3.426470994949341,-5.119562149047852,5.119562149047852,77.10575103759766,1134.0513229370117,11681.011079567717,11681.011079567717,2.0711214542388916,1907,6014.660516179464,19981.645203762688,264705.55555555556,52733.333333333336,0.0,shift_40m_west,0,2.0126914978027344,0.05842995643615723,2.212752500548959,1.467659902293235,18.513072596862912,0.2057110988534987,22.401583000086248,0,0,85864,7597944,1.1300951941735817
event70,shift_40m_east,coupled_label,105527,7597944,2.0916707515716553,10.175734519958496,0.026068061590194702,0.9446417193970006,0.9358761517390222,3.4421064853668213,-5.119562149047852,5.119562149047852,76.1979751586914,1134.0513229370117,11037.026063405909,11037.026063405909,2.0916707515716553,1907,5850.316819446731,19321.778449183097,269716.6666666667,51288.88888888889,0.0,shift_40m_east,0,2.0126914978027344,0.0789792537689209,2.153754500672221,1.4305439975578338,17.929857100127265,0.19489850010722876,21.711355299921706,0,0,85235,7597944,1.1218166388170274
event70,shift_80m_north,coupled_label,105527,7597944,2.1341896057128906,10.19664192199707,0.06492823362350464,0.9433309942321187,0.935483201129615,3.519131660461426,-5.119562149047852,5.119562149047852,76.80855560302734,1134.0513229370117,14606.631554253865,14606.631554253865,2.1341896057128906,1907,6550.939917623864,22702.760543422075,283305.55555555556,55477.77777777778,0.0,shift_80m_north,0,2.0126914978027344,0.12149810791015625,2.160116797545925,1.440989299211651,18.10823299968615,0.1940942001529038,21.905762299895287,0,0,85313,7597944,1.1228432323270612
event70,shift_80m_south,coupled_label,105527,7597944,2.1188650131225586,9.941601753234863,0.08394933491945267,0.9430347456142576,0.9361021502028141,3.4787709712982178,-12.462377548217773,12.462377548217773,76.12467193603516,1134.0513229370117,15677.444917016895,15677.444917016895,2.1188650131225586,1907,6940.263868218808,23699.688804596197,291683.3333333333,51672.22222222222,0.0,shift_80m_south,0,2.0126914978027344,0.10617351531982422,2.1560116021428257,1.4195977982599288,18.018398502841592,0.19589979946613312,21.79213620000519,0,0,86146,7597944,1.1338067245560115
event70,shift_80m_west,coupled_label,105527,7597944,2.1005899906158447,10.111931800842285,0.05635441094636917,0.9434898586449584,0.9354327700647561,3.47263240814209,-5.119562149047852,5.119562149047852,76.26443481445312,1134.0513229370117,12774.303387783468,12774.303387783468,2.1005897521972656,1907,6189.085758663398,20979.777458420256,281755.55555555556,54505.555555555555,0.0,shift_80m_west,0,2.0126914978027344,0.08789849281311035,2.1798225017264485,1.442151800962165,18.14432589802891,0.19660420017316937,21.965264899889007,0,0,86798,7597944,1.1423879933834733
event70,shift_80m_east,coupled_label,105527,7597944,2.1209771633148193,10.285709381103516,0.05770495906472206,0.9437214793825084,0.9357421303663195,3.4851222038269043,-5.119562149047852,5.119562149047852,75.6369857788086,1134.0513229370117,12681.163890752243,12681.163890752243,2.1209771633148193,1907,6130.477162895532,21278.771641513333,281638.8888888889,50950.0,0.0,shift_80m_east,0,2.0126914978027344,0.10828566551208496,2.2113400993403047,1.472230598796159,18.473699898226187,0.2007686011493206,22.360418899916112,0,0,83995,7597944,1.1054964342985418
event70,shift_160m_north,coupled_label,105527,7597944,2.211899995803833,10.790005683898926,0.14474552869796753,0.9421862587544159,0.9358277999941864,3.64587664604187,-5.119562149047852,5.119562149047852,77.68038940429688,1134.0513229370117,21573.79337947187,21573.79337947187,2.211899995803833,1907,8861.734932980868,29244.761634428287,311488.8888888889,53716.666666666664,0.0,shift_160m_north,0,2.0126914978027344,0.19920849800109863,2.174816698767245,1.4285956018138677,17.9470734980423,0.1941260974854231,21.74687930010259,0,0,83605,7597944,1.100363466748373
event70,shift_160m_south,coupled_label,105527,7597944,2.1839592456817627,10.63681697845459,0.16884131729602814,0.9426012307815569,0.9353427986670841,3.570892333984375,-4.746675491333008,4.746675491333008,76.45660400390625,1134.0513229370117,21829.318310215138,21829.318310215138,2.1839592456817627,1907,9653.3434580705,29996.88491899497,308166.6666666667,49205.555555555555,0.0,shift_160m_south,0,2.0126914978027344,0.17126774787902832,2.171374399214983,1.4392873006872833,18.174967498285696,0.1984014983754605,21.986323799937963,0,0,84793,7597944,1.1159992755935026
event70,shift_160m_west,coupled_label,105527,7597944,2.128854513168335,10.161883354187012,0.09732352197170258,0.9427480623559182,0.9348141385427797,3.5144073963165283,2.3641586303710938,2.3641586303710938,75.71607971191406,1134.0513229370117,14333.824138373137,14333.824138373137,2.128854513168335,1907,7120.7540765582025,23001.040868615033,300261.1111111111,53511.11111111111,0.0,shift_160m_west,0,2.0126914978027344,0.11616301536560059,2.1686558993533254,1.4272512984462082,18.217924499418586,0.19892850192263722,22.015094100032,0,0,84728,7597944,1.1151437810018079
event70,shift_160m_east,coupled_label,105527,7597944,2.1604483127593994,10.445991516113281,0.08974830061197281,0.9423335052685874,0.9353523913828079,3.5484161376953125,-5.119562149047852,5.119562149047852,78.6744155883789,1134.0513229370117,14387.522773624863,14387.522773624863,2.1604483127593994,1907,6897.011066451941,23209.40122982557,294111.1111111111,50538.88888888889,0.0,shift_160m_east,0,2.0126914978027344,0.14775681495666504,2.1469329027459025,1.4341801011469215,18.0068842000328,0.1922142005059868,21.782486699987203,0,0,82749,7597944,1.0890972610485152
event70,block_shuffle,coupled_label,105527,7597944,2.263934373855591,10.731517791748047,0.33277449011802673,0.9400962148681415,0.9351107504197522,3.8211915493011475,-5.119562149047852,5.119562149047852,77.44485473632812,1134.0513229370117,33379.8835506083,33379.8835506083,2.263934373855591,1907,15273.29315471771,41400.64024842554,361233.3333333333,42172.22222222222,0.0,block_shuffle,1,2.0126914978027344,0.25124287605285645,2.1762920012697577,1.4440754980314523,18.27613109908998,0.2005533983465284,22.0994015999604,0,0,75479,7597944,0.9934134813312654
event70,block_shuffle,coupled_label,105527,7597944,2.235572576522827,10.561188697814941,0.33067551255226135,0.9405046430894418,0.936266449071562,3.7876646518707275,-11.330127716064453,11.330127716064453,77.09222412109375,1134.0513229370117,33996.82760498719,33996.82760498719,2.235572576522827,1907,15224.772054405217,41795.67135152151,365744.44444444444,41488.88888888889,0.0,block_shuffle,2,2.0126914978027344,0.22288107872009277,2.2198470002040267,1.475139600224793,18.4860728001222,0.2019597995094955,22.38541840016842,0,0,75910,7597944,0.9990860685469648
event70,block_shuffle,coupled_label,105527,7597944,2.2424707412719727,10.651987075805664,0.31071218848228455,0.9397450270781196,0.9353012108102733,3.7954728603363037,-5.119562149047852,5.119562149047852,78.01432800292969,1134.0513229370117,31259.946093696402,31259.946093696402,2.2424707412719727,1907,14462.648825272561,39510.03229478025,363461.1111111111,46605.555555555555,0.0,block_shuffle,3,2.0126914978027344,0.22977924346923828,2.192898203153163,1.4416006016544998,18.294479400850832,0.19672300294041634,22.128033499931917,0,0,76186,7597944,1.0027186301978535
event70,block_shuffle,coupled_label,105527,7597944,2.250501871109009,10.759380340576172,0.29075607657432556,0.9402322690844206,0.9355146091621871,3.780061721801758,-5.119562149047852,5.119562149047852,78.5019302368164,1134.0513229370117,28947.817033338826,28947.817033338826,2.250501871109009,1907,13625.867215105583,37349.41516313446,361355.55555555556,44077.77777777778,0.0,block_shuffle,4,2.0126914978027344,0.23781037330627441,2.1956953005865216,1.4626777986995876,18.36401109932922,0.19868419785052538,22.223458100110292,0,0,77154,7597944,1.0154589188864778
event70,block_shuffle,coupled_label,105527,7597944,2.2358460426330566,10.907116889953613,0.34041884541511536,0.9400897770819223,0.9359063314892638,3.7717208862304688,-5.119562149047852,5.119562149047852,77.93526458740234,1134.0513229370117,33323.63321796083,33323.63321796083,2.2358460426330566,1907,15522.959715308369,41118.786419413984,364638.8888888889,43138.88888888889,0.0,block_shuffle,5,2.0126914978027344,0.22315454483032227,2.1952806999906898,1.4407680993899703,18.215643899748102,0.19500210089609027,22.049005900043994,0,0,75687,7597944,0.9961510640246888
event70,block_shuffle,coupled_label,105527,7597944,2.2651259899139404,10.74545955657959,0.26802918314933777,0.940631109186103,0.9357945691455853,3.764993190765381,-7.515430450439453,7.515430450439453,77.69078826904297,1134.0513229370117,27858.82451793272,27858.82451793272,2.2651259899139404,1907,12791.570653012837,35592.44790707133,355677.77777777775,44544.444444444445,0.0,block_shuffle,6,2.0126914978027344,0.25243449211120605,2.166530600283295,1.4186287021730095,18.167085097404197,0.199425300816074,21.95397809986025,0,0,77591,7597944,1.021210474833718
event70,block_shuffle,coupled_label,105527,7597944,2.241236448287964,10.65515422821045,0.2705381214618683,0.9401991796001974,0.9362983659019872,3.7156169414520264,-5.119562149047852,5.119562149047852,77.42312622070312,1134.0513229370117,27014.616846335353,27014.616846335353,2.241236448287964,1907,12834.938964973777,35127.017976255855,355677.77777777775,45533.333333333336,0.0,block_shuffle,7,2.0126914978027344,0.2285449504852295,2.1592966995667666,1.410778597695753,18.017871599411592,0.19810830266214907,21.788339300081134,0,0,77197,7597944,1.016024861462522
event70,block_shuffle,coupled_label,105527,7597944,2.237191915512085,10.708110809326172,0.3082786798477173,0.9402982010810405,0.9356613611984311,3.7865915298461914,-5.119562149047852,5.119562149047852,78.15296173095703,1134.0513229370117,30511.69518012996,30511.69518012996,2.237191677093506,1907,14359.65116606702,38665.78435349092,364694.44444444444,43050.0,0.0,block_shuffle,8,2.0126914978027344,0.22450041770935059,2.397338599199429,1.6173939004074782,19.594221100211143,0.21288229897618294,23.82456810004078,0,0,77500,7597944,1.0200127824053455
event70,block_shuffle,coupled_label,105527,7597944,2.229445219039917,10.626729011535645,0.3039338290691376,0.9401742330683949,0.9357167418602436,3.7786121368408203,-5.119562149047852,5.119562149047852,77.85421752929688,1134.0513229370117,30043.03189989715,30043.03189989715,2.229445219039917,1907,14129.223024114217,38642.9443030227,365838.8888888889,44272.22222222222,0.0,block_shuffle,9,2.0126914978027344,0.21675372123718262,2.2742446986958385,1.527448600390926,19.07817250280641,0.2136196994688362,23.096223099855706,0,0,76882,7597944,1.0118790030566163
event70,block_shuffle,coupled_label,105527,7597944,2.239450216293335,10.630847930908203,0.2685452103614807,0.9401876582959857,0.9346489473913251,3.769660711288452,-5.119562149047852,5.119562149047852,76.58525085449219,1134.0513229370117,28510.716026824433,28510.716026824433,2.239450216293335,1907,12791.306125005904,36377.313169453526,357350.0,48477.77777777778,0.0,block_shuffle,10,2.0126914978027344,0.22675871849060059,2.302881296025589,1.5043827996123582,19.09724980010651,0.21004850114695728,23.117242299951613,0,0,77278,7597944,1.0170909393383263
event70,group_permutation,coupled_label,105527,7597944,2.1906509399414062,10.361407279968262,0.04448354244232178,0.942590260903569,0.9343055238411558,3.6126084327697754,-12.462377548217773,12.462377548217773,81.52360534667969,1134.0513229370117,12803.159941273043,12803.159941273043,2.1906509399414062,1907,6305.8858166413165,21148.072601133958,315416.6666666667,56005.555555555555,0.0,group_permutation,1,2.0126914978027344,0.17795944213867188,2.2871329009067267,1.533941200003028,19.159992499742657,0.21760650048963726,23.201285000192,0,0,82345,7597944,1.0837800331247507
event70,group_permutation,coupled_label,105527,7597944,2.1996915340423584,10.506467819213867,0.029740381985902786,0.9429279987650299,0.9341308159585165,3.621445417404175,-11.87586784362793,11.87586784362793,82.00531768798828,1134.0513229370117,11372.025405262597,11372.025405262597,2.1996915340423584,1907,6060.605515809929,19796.605987379327,310072.22222222225,59733.333333333336,0.0,group_permutation,2,2.0126914978027344,0.18700003623962402,2.2948352014645934,1.5350241984706372,19.4956145985052,0.21780959982424974,23.545780299929902,0,0,82422,7597944,1.0847934651795275
event70,group_permutation,coupled_label,105527,7597944,2.2108426094055176,10.408280372619629,0.04106990247964859,0.9421150549267399,0.9344073241379883,3.65289306640625,-1.363515853881836,1.363515853881836,81.07552337646484,1134.0513229370117,12929.034228915581,12929.034228915581,2.2108426094055176,1907,6455.546855576275,21268.09012510837,310411.1111111111,59772.22222222222,0.0,group_permutation,3,2.0126914978027344,0.1981511116027832,2.347471097484231,1.5626810987014323,19.78510240255855,0.21315239858813584,23.910776400007308,0,0,82540,7597944,1.086346516899835
event70,group_permutation,coupled_label,105527,7597944,2.1948115825653076,10.369911193847656,0.046742070466279984,0.9425486767786494,0.9348294994077676,3.6180386543273926,-13.46135139465332,13.46135139465332,78.63977813720703,1134.0513229370117,13256.017500186805,13256.017500186805,2.1948115825653076,1907,6464.790911296114,21515.11245092028,309561.1111111111,59322.22222222222,0.0,group_permutation,4,2.0126914978027344,0.18212008476257324,2.3994789000134915,1.5741422001738101,19.815797800198197,0.23477460001595318,24.026838900055736,0,0,82761,7597944,1.0892551985115972
event70,group_permutation,coupled_label,105527,7597944,2.1939330101013184,10.386475563049316,0.047059375792741776,0.9424766274477921,0.9337622328812369,3.6169381141662598,-10.478496551513672,10.478496551513672,80.68040466308594,1134.0513229370117,12817.106473806547,12817.106473806547,2.1939330101013184,1907,6439.607825971496,21650.292449153494,307477.77777777775,60688.88888888889,0.0,group_permutation,5,2.0126914978027344,0.18124151229858398,2.32452110061422,1.5530435992404819,19.52989050000906,0.21419770177453756,23.624230900080875,0,0,82307,7597944,1.0832798978249905
